Item_Identifier,Item_Weight,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Establishment_Year,Item_Outlet_Sales,Outlet_Age,Price_per_Unit_Weight,Item_Visibility_Log,Outlet_Type_Supermarket Type1,Outlet_Type_Supermarket Type2,Outlet_Type_Supermarket Type3,Non_Consumable,Item_Fat_Content_Regular,Outlet_Size_Medium,Outlet_Size_Small,Outlet_Location_Type_Tier 2,Outlet_Location_Type_Tier 3,Item_Category_Food,Item_Category_Non-Consumable,Outlet_Age_Category_Mid,Outlet_Age_Category_Old
FDM03,12.65,0.123531974,Meat,108.2938,3,2009,535.969,16,8.560774703557312,0.11647727151732792,False,True,False,0,False,True,False,False,True,True,False,True,False
FDO11,8.0,0.030311951,Breads,247.4092,9,1999,6972.2576,26,30.92615,0.0298616214357275,True,False,False,0,True,True,False,False,False,True,False,False,True
FDX26,17.7,0.087986599,Dairy,181.4292,7,2002,2918.8672,23,10.250237288135594,0.0843288312623066,True,False,False,0,False,False,True,True,False,True,False,True,False
FDF39,14.85,0.019590769,Dairy,261.591,3,2009,2366.919,16,17.615555555555556,0.019401339928427765,False,True,False,0,True,True,False,False,True,True,False,True,False
NCR53,12.15,0.242768664,Health and Hygiene,226.5404,0,1998,225.0404,27,18.645300411522634,0.2173416841860471,False,False,False,1,False,False,True,False,True,False,True,False,True
FDL57,15.1,0.067064128,Snack Foods,257.9304,6,2004,6458.26,21,17.08148344370861,0.06491107173197971,True,False,False,0,True,False,True,True,False,True,False,True,False
FDO44,12.6,0.087630566,Fruits and Vegetables,110.0228,7,2002,3205.1612,23,8.731968253968255,0.0840015374636495,True,False,False,0,False,False,True,True,False,True,False,True,False
NCY41,16.75,0.075721301,Health and Hygiene,34.3532,6,2004,1042.6428,21,2.050937313432836,0.07299141424916815,True,False,False,1,False,False,True,True,False,False,True,True,False
FDL08,10.8,0.049719026,Fruits and Vegetables,246.7144,8,1997,5145.3024,28,22.843925925925927,0.04852253407397838,True,False,False,0,False,False,True,False,False,True,False,False,True
NCV30,20.2,0.065932087,Household,64.851,8,1997,948.765,28,3.2104455445544553,0.06384961545903624,True,False,False,1,False,False,True,False,False,False,True,False,True
FDL45,15.6,0.037505332,Snack Foods,126.2704,5,1985,4255.7936,40,8.09425641025641,0.03681911238661871,False,False,True,0,False,True,False,False,True,True,False,False,True
FDK09,15.2,0.092282353,Snack Foods,227.2352,2,2007,4122.6336,18,14.949684210526316,0.08826940891885504,True,False,False,0,False,False,True,True,False,True,False,True,False
FDQ58,7.315,0.01532563,Snack Foods,153.434,9,1999,459.402,26,20.97525632262474,0.01520937877673555,True,False,False,0,False,True,False,False,False,True,False,False,True
FDA28,16.1,0.047996608,Frozen Foods,127.0362,3,2009,1384.1982,16,7.890447204968943,0.04688034925239112,False,True,False,0,True,True,False,False,True,True,False,True,False
FDA02,14.0,0.052040539,Dairy,143.1786,4,1985,288.9572,40,10.227042857142857,0.05073164874416015,False,False,False,0,True,False,True,False,False,True,False,False,True
NCC54,17.75,0.097629611,Health and Hygiene,240.4196,1,1987,4579.3724,38,13.5447661971831,0.09315295557748038,True,False,False,1,False,False,False,False,True,False,True,False,True
FDA55,17.2,0.057221177,Fruits and Vegetables,225.4088,3,2009,2460.7968,16,13.105162790697676,0.05564393476190393,False,True,False,0,True,True,False,False,True,True,False,True,False
NCJ43,6.635,0.045308629,Household,173.1396,0,1998,348.8792,27,26.094890730972118,0.04431218056884987,False,False,False,1,False,False,True,False,True,False,True,False,True
NCB19,6.525,0.158096128,Household,86.3882,4,1985,85.8882,40,13.239570881226053,0.14677738779530067,False,False,False,1,False,False,True,False,False,False,True,False,True
FDA19,7.52,0.055127499,Fruits and Vegetables,128.2994,8,1997,3983.4814,28,17.061090425531916,0.05366161175870056,True,False,False,0,False,False,True,False,False,True,False,False,True
FDD35,12.15,0.025842905,Starchy Foods,119.844,1,1987,599.22,38,9.863703703703703,0.025514620990339534,True,False,False,0,False,False,False,False,True,True,False,False,True
FDK08,9.195,0.122802943,Fruits and Vegetables,100.1016,3,2009,1113.2176,16,10.88652528548124,0.11582818662791226,False,True,False,0,True,True,False,False,True,True,False,True,False
FDN27,20.85,0.039370913,Meat,116.9808,5,1985,3866.9664,40,5.6105899280575535,0.03861563878654836,False,False,True,0,False,True,False,False,True,True,False,False,True
NCC19,6.57,0.096411426,Household,192.982,5,1985,4633.968,40,29.373211567732113,0.09204250677125021,False,False,True,1,False,True,False,False,True,False,True,False,True
FDL16,12.85,0.16871476,Frozen Foods,47.306,9,1999,1071.938,26,3.681400778210117,0.15590464929452513,True,False,False,0,False,True,False,False,False,True,False,False,True
NCL54,12.6,0.082353076,Household,176.9054,5,1985,4202.5296,40,14.040111111111111,0.07913744512393349,False,False,True,1,False,True,False,False,True,False,True,False,True
FDR33,7.31,0.026830586,Snack Foods,108.057,9,1999,2087.283,26,14.782079343365254,0.026476957261114268,True,False,False,0,False,True,False,False,False,True,False,False,True
FDD52,18.25,0.183260221,Dairy,108.557,6,2004,1208.427,21,5.948328767123288,0.16827352784001612,True,False,False,0,True,False,True,True,False,True,False,True,False
FDV33,9.6,0.027386122,Snack Foods,259.2304,9,1999,4649.9472,26,27.003166666666665,0.027017831075819166,True,False,False,0,True,True,False,False,False,True,False,False,True
FDF21,10.3,0.057792343,Fruits and Vegetables,191.153,6,2004,1707.777,21,18.558543689320388,0.05618404101511105,True,False,False,0,True,False,True,True,False,True,False,True,False
FDM56,16.7,0.057792343,Fruits and Vegetables,109.1912,3,2009,545.956,16,6.538395209580838,0.05618404101511105,False,True,False,0,False,True,False,False,True,True,False,True,False
FDB12,11.15,0.105287746,Baking Goods,103.2648,6,2004,2388.8904,21,9.261417040358744,0.10010570469048785,True,False,False,0,True,False,True,True,False,True,False,True,False
FDI48,11.85,0.057792343,Baking Goods,51.2666,6,2004,410.1328,21,4.326295358649789,0.05618404101511105,True,False,False,0,True,False,True,True,False,True,False,True,False
FDH09,12.6,0.05616476,Seafood,51.8982,9,1999,473.3838,26,4.118904761904762,0.05464419584106262,True,False,False,0,False,True,False,False,False,True,False,False,True
FDQ36,7.855,0.057792343,Baking Goods,38.3848,8,1997,932.12,28,4.886670910248249,0.05618404101511105,True,False,False,0,True,False,True,False,False,True,False,False,True
FDY16,18.35,0.092150005,Frozen Foods,184.8266,1,1987,3872.9586,38,10.072294277929155,0.08814823510481842,True,False,False,0,True,False,False,False,True,True,False,False,True
NCM43,14.5,0.01938106,Others,164.321,5,1985,5546.114,40,11.332482758620689,0.019195639194600263,False,False,True,1,False,True,False,False,True,False,True,False,True
FDF59,12.5,0.071534226,Starchy Foods,124.902,3,2009,1771.028,16,9.99216,0.06909147755854632,False,True,False,0,False,True,False,False,True,True,False,True,False
NCR38,17.25,0.113497001,Household,253.4724,6,2004,755.0172,21,14.694052173913043,0.10750551440227347,True,False,False,1,False,False,True,True,False,False,True,True,False
FDY13,12.1,0.030121709,Canned,78.067,6,2004,2220.443,21,6.451818181818181,0.029676959338389597,True,False,False,0,False,False,True,True,False,True,False,True,False
FDC40,16.0,0.065051586,Dairy,76.1986,6,2004,1090.5804,21,4.7624125,0.06302323554701321,True,False,False,0,True,False,True,True,False,True,False,True,False
FDT11,5.94,0.029538509,Breads,189.4556,2,2007,1877.556,18,31.894882154882154,0.02911065232280573,True,False,False,0,True,False,True,True,False,True,False,True,False
FDT59,13.65,0.015976249,Breads,230.2668,3,2009,2994.7684,16,16.869362637362634,0.015849971914540628,False,True,False,0,False,True,False,False,True,True,False,True,False
NCU54,8.88,0.098622378,Household,208.427,8,1997,5452.902,28,23.471509009009004,0.09405701128018606,True,False,False,1,False,False,True,False,False,False,True,False,True
FDG34,11.5,0.062885197,Snack Foods,106.7254,0,1998,542.627,27,9.280469565217391,0.060987094468226324,False,False,False,0,True,False,True,False,True,True,False,False,True
FDQ36,7.855,0.162461219,Baking Goods,39.2848,2,2007,857.5504,18,5.001247612985359,0.15053949792291715,True,False,False,0,True,False,True,True,False,True,False,True,False
DRZ11,8.85,0.112840108,Soft Drinks,122.0388,9,1999,1238.388,26,13.789694915254238,0.10691540339311224,True,False,False,0,True,True,False,False,False,False,False,False,True
DRH23,14.65,0.298205272,Hard Drinks,55.7614,4,1985,110.5228,40,3.8062389078498295,0.2609827506165342,False,False,False,0,False,False,True,False,False,False,False,False,True
FDT55,13.6,0.043902087,Fruits and Vegetables,157.0946,2,2007,5522.811,18,11.551073529411767,0.04296569866376028,True,False,False,0,True,False,True,True,False,True,False,True,False
NCV53,8.27,0.018797945,Health and Hygiene,241.288,1,1987,5512.824,38,29.176299879081018,0.018623447042214213,True,False,False,1,False,False,False,False,True,False,True,False,True
FDQ33,13.35,0.057792343,Snack Foods,151.6708,5,1985,4815.0656,40,11.361108614232212,0.05618404101511105,False,False,True,0,False,True,False,False,True,True,False,False,True
NCJ54,9.895,0.060017128,Household,230.8642,1,1987,4414.9198,38,23.331399696816575,0.05828506648399481,True,False,False,1,False,False,False,False,True,False,True,False,True
FDY16,18.35,0.16147714,Frozen Foods,186.2266,4,1985,1106.5596,40,10.148588555858309,0.14969259158823905,False,False,False,0,True,False,True,False,False,True,False,False,True
NCN07,18.5,0.033944698,Others,129.9284,8,1997,1054.6272,28,7.023156756756757,0.03338129109694665,True,False,False,1,False,False,True,False,False,False,True,False,True
FDO01,21.1,0.020803054,Breakfast,129.7994,3,2009,1284.994,16,6.1516303317535534,0.02058962537507292,False,True,False,0,True,True,False,False,True,True,False,True,False
FDP32,6.65,0.08816538,Fruits and Vegetables,126.8678,2,2007,1780.3492,18,19.077864661654136,0.0844931405588332,True,False,False,0,False,False,True,True,False,True,False,True,False
NCN07,18.5,0.034082974,Others,130.9284,3,2009,1977.426,16,7.077210810810811,0.03351501851469667,False,True,False,1,False,True,False,False,True,False,True,True,False
DRN47,12.099999999999998,0.016745264,Hard Drinks,180.766,5,1985,3056.022,40,14.939338842975209,0.01660660781549425,False,False,True,0,False,True,False,False,True,False,False,False,True
NCM18,13.0,0.083009876,Household,61.1194,7,2002,2352.9372,23,4.701492307692307,0.0797440870908481,True,False,False,1,False,False,True,True,False,False,True,True,False
FDD40,20.25,0.014721719,Dairy,193.6162,5,1985,5195.2374,40,9.561293827160494,0.014614406429797472,False,False,True,0,True,True,False,False,True,True,False,False,True
FDW47,15.0,0.046375227,Breads,122.8414,8,1997,731.0484,28,8.189426666666666,0.04533202693749363,True,False,False,0,False,False,True,False,False,True,False,False,True
FDI45,13.1,0.037639672,Fruits and Vegetables,175.6054,9,1999,1050.6324,26,13.404992366412214,0.03694858767622856,True,False,False,0,False,True,False,False,False,True,False,False,True
FDJ46,11.1,0.04500603,Snack Foods,174.0054,3,2009,2101.2648,16,15.676162162162164,0.04402265573505424,False,True,False,0,False,True,False,False,True,True,False,True,False
FDD38,16.75,0.013711274,Canned,100.2674,0,1998,203.7348,27,5.986113432835821,0.013618124977991407,False,False,False,0,True,False,True,False,True,True,False,False,True
FDS37,7.655,0.032009653,Canned,117.2492,7,2002,2432.8332,23,15.316681907250164,0.03150802069779612,True,False,False,0,False,False,True,True,False,True,False,True,False
FDY60,10.5,0.026424424,Baking Goods,145.2128,7,2002,3739.1328,23,13.829790476190475,0.02608132982728885,True,False,False,0,True,False,True,True,False,True,False,True,False
FDP13,8.1,0.134870732,Canned,41.948,3,2009,199.74,16,5.178765432098766,0.12651875193610826,False,True,False,0,True,True,False,False,True,True,False,True,False
FDM28,15.7,0.045295529,Frozen Foods,181.366,7,2002,1977.426,23,11.551974522292994,0.04429964830639354,True,False,False,0,False,False,True,True,False,True,False,True,False
FDY33,14.5,0.097750937,Snack Foods,159.7262,2,2007,5728.5432,18,11.015600000000001,0.09326348402343389,True,False,False,0,True,False,True,True,False,True,False,True,False
NCM54,17.7,0.05089667,Household,125.5678,1,1987,1398.8458,38,7.094225988700566,0.04964377117186127,True,False,False,1,False,False,False,False,True,False,True,False,True
FDK04,7.36,0.052312034,Frozen Foods,58.5588,8,1997,801.6232,28,7.956358695652173,0.050989680601549243,True,False,False,0,False,False,True,False,False,True,False,False,True
NCI42,18.75,0.010363586,Household,207.1954,6,2004,1667.1632,21,11.050421333333334,0.010310252212317952,True,False,False,1,False,False,True,True,False,False,True,True,False
FDF45,18.2,0.012254429,Fruits and Vegetables,59.9904,3,2009,644.4944,16,3.2961758241758243,0.012179951321895074,False,True,False,0,True,True,False,False,True,True,False,True,False
FDN56,5.46,0.107223632,Fruits and Vegetables,144.8786,9,1999,3323.0078,26,26.534542124542124,0.10185564958412546,True,False,False,0,True,True,False,False,False,True,False,False,True
FDR56,15.5,0.101335811,Fruits and Vegetables,196.5768,2,2007,3350.3056,18,12.682374193548387,0.09652381668542794,True,False,False,0,True,False,True,True,False,True,False,True,False
FDX40,12.85,0.098993139,Frozen Foods,39.3164,8,1997,540.6296,28,3.0596420233463038,0.09439443245386235,True,False,False,0,False,False,True,False,False,True,False,False,True
FDB34,15.25,0.026760329,Snack Foods,86.0198,2,2007,2006.0554,18,5.6406426229508195,0.02640853370166605,True,False,False,0,False,False,True,True,False,True,False,True,False
FDY47,8.6,0.054594957,Breads,130.531,7,2002,1298.31,23,15.178023255813955,0.05315676619496664,True,False,False,0,True,False,True,True,False,True,False,True,False
DRB01,7.39,0.082170947,Soft Drinks,190.953,1,1987,2466.789,38,25.83937753721245,0.07896915962698862,True,False,False,0,False,False,False,False,True,False,False,False,True
FDR51,9.035,0.173821519,Meat,151.4708,7,2002,2407.5328,23,16.764892086330935,0.1602646817394314,True,False,False,0,True,False,True,True,False,True,False,True,False
FDR48,11.65,0.131708682,Baking Goods,152.3024,9,1999,1518.024,26,13.07316738197425,0.12372859860476067,True,False,False,0,False,True,False,False,False,True,False,False,True
FDZ25,15.7,0.027594064,Canned,171.179,1,1987,1867.569,38,10.903121019108282,0.027220209670149542,True,False,False,0,True,False,False,False,True,True,False,False,True
FDJ04,18.0,0.12470444,Frozen Foods,120.3124,7,2002,2725.7852,23,6.684022222222222,0.11752028113943859,True,False,False,0,False,False,True,True,False,True,False,True,False
NCG07,12.3,0.052247806,Household,190.853,5,1985,4554.072,40,15.51650406504065,0.05092864361053649,False,False,True,1,False,True,False,False,True,False,True,False,True
FDB52,17.75,0.030559583,Dairy,257.4672,3,2009,3835.008,16,14.505194366197182,0.03010193918198813,False,True,False,0,False,True,False,False,True,True,False,True,False
FDH14,17.1,0.046903482,Canned,142.0838,7,2002,2528.7084,23,8.308994152046782,0.045836742347766184,True,False,False,0,True,False,True,True,False,True,False,True,False
NCY17,18.2,0.163096139,Health and Hygiene,43.0086,8,1997,758.3462,28,2.3631098901098904,0.15108553478035375,True,False,False,1,False,False,True,False,False,False,True,False,True
FDX31,20.35,0.057792343,Fruits and Vegetables,234.4958,7,2002,1402.1748,23,11.523135135135135,0.05618404101511105,True,False,False,0,True,False,True,True,False,True,False,True,False
FDN12,15.6,0.081103929,Baking Goods,112.3544,8,1997,1006.6896,28,7.2022051282051285,0.07798267557138516,True,False,False,0,False,False,True,False,False,True,False,False,True
FDG56,13.3,0.071743629,Fruits and Vegetables,59.7536,3,2009,918.804,16,4.492751879699248,0.06928688199495925,False,True,False,0,True,True,False,False,True,True,False,True,False
FDP23,6.71,0.035731825,Breads,218.3166,3,2009,5660.6316,16,32.53600596125186,0.03510825415064199,False,True,False,0,False,True,False,False,True,True,False,True,False
FDC47,15.0,0.119131749,Snack Foods,226.9694,7,2002,6851.082,23,15.131293333333334,0.11255316055826571,True,False,False,0,False,False,True,True,False,True,False,True,False
FDW25,5.175,0.037217847,Canned,86.8224,5,1985,1448.7808,40,16.777275362318843,0.036541981437536133,False,False,True,0,False,True,False,False,True,True,False,False,True
NCR42,9.105,0.038559926,Household,33.89,7,2002,99.87,23,3.7221306974190003,0.03783506705051539,True,False,False,1,False,False,True,True,False,False,True,True,False
DRO59,11.8,0.054238448,Hard Drinks,75.4012,9,1999,986.7156,26,6.38993220338983,0.05281865603173514,True,False,False,0,False,True,False,False,False,False,False,False,True
FDT60,12.0,0.075856062,Baking Goods,124.5388,3,2009,1733.7432,16,10.378233333333332,0.07311668141593952,False,True,False,0,False,True,False,False,True,True,False,True,False
FDE32,20.7,0.048957533,Fruits and Vegetables,37.8506,3,2009,265.6542,16,1.8285314009661837,0.04779684527724332,False,True,False,0,False,True,False,False,True,True,False,True,False
